date,rawContent,renderedContent,id,place
2021-09-21 23:51:39+00:00,"@TheLeadCNN @jaketapper @RosaFlores The situation there at Camp Biden is beyond horrid. There has not nor will there ever be a plan to control/stop this. This administration is trying to ignore it, and these immigrants are suffering for it. Where is the cross talk with Mexico by @VP ? There is another group coming","@TheLeadCNN @jaketapper @RosaFlores The situation there at Camp Biden is beyond horrid. There has not nor will there ever be a plan to control/stop this. This administration is trying to ignore it, and these immigrants are suffering for it. Where is the cross talk with Mexico by @VP ? There is another group coming",1440463767762976776,
2021-09-21 23:51:36+00:00,"Remember this: republican or democrat, they do not care about us. Using terms like “Trump-era policy” is indicating that Democrats don’t play a role in the injustice of immigrant mistreatment. The U.S is &amp; will always be about the white man, irregardless who is in the White House","Remember this: republican or democrat, they do not care about us. Using terms like “Trump-era policy” is indicating that Democrats don’t play a role in the injustice of immigrant mistreatment. The U.S is &amp; will always be about the white man, irregardless who is in the White House",1440463755620454409,
2021-09-21 23:51:36+00:00,"@StanC27100587 the animals are the ""immigrants"" cnn is fake news","@StanC27100587 the animals are the ""immigrants"" cnn is fake news",1440463754399944704,
2021-09-21 23:51:33+00:00,"@Grace4NY @mazieforhawaii dear congresswoman, we haven't seen your support in the parliamentarian ruling, don't forget us #DiversityVisa winners 2017-2021 are waiting for justice. 
don't ignore legal immigrants","@Grace4NY @mazieforhawaii dear congresswoman, we haven't seen your support in the parliamentarian ruling, don't forget us #DiversityVisa winners 2017-2021 are waiting for justice. 
don't ignore legal immigrants",1440463743977078791,
2021-09-21 23:51:24+00:00,"@SHEsus__Christ @nomaddaddy I see that also. Sadly there seems to be different types of aghast for different immigrants. What happened in Del Rio yesterday is more than outrageous! Those involved should be fired, period.","@SHEsus__Christ @nomaddaddy I see that also. Sadly there seems to be different types of aghast for different immigrants. What happened in Del Rio yesterday is more than outrageous! Those involved should be fired, period.",1440463706224164866,
2021-09-21 23:51:23+00:00,"@rkkx @john_mcguirk @nealerichmond @RMcGreevy1301 He never said that. He thought himself British and Irish without contradiction or difficulty. 

It almost gross without saying that it is beyond absurd to suggest he should be counted an immigrant in some sense.","@rkkx @john_mcguirk @nealerichmond @RMcGreevy1301 He never said that. He thought himself British and Irish without contradiction or difficulty. 

It almost gross without saying that it is beyond absurd to suggest he should be counted an immigrant in some sense.",1440463702117863436,
2021-09-21 23:51:16+00:00,“no hate. no fear. immigrants aren’t welcome here ❤️”,“no hate. no fear. immigrants aren’t welcome here ❤️”,1440463673026170887,
2021-09-21 23:51:10+00:00,Over 44.5 million immigrants resided in the United States as of 2017.,Over 44.5 million immigrants resided in the United States as of 2017.,1440463645129859084,
2021-09-21 23:50:58+00:00,"Raise your hand if you would rather have a Hatian refugee, an Afghan refugee, a Mexican immigrant and a strange dog, all in your house, rather than one non-vaxing maga.","Raise your hand if you would rather have a Hatian refugee, an Afghan refugee, a Mexican immigrant and a strange dog, all in your house, rather than one non-vaxing maga.",1440463598107574272,
2021-09-21 23:50:35+00:00,"Llega Autobús con decenas de inmigrantes, la gran mayoría haitianos, a un refugio temporal en #Houston. Aquí tendrán un techo, cama, alimentos, ropa, y podrán hacer contacto con familiares o patrocinadores que los ayudarán a empezar una vida en EU. #immigrants #BorderCrisis https://t.co/kWHiDyQSzX","Llega Autobús con decenas de inmigrantes, la gran mayoría haitianos, a un refugio temporal en #Houston. Aquí tendrán un techo, cama, alimentos, ropa, y podrán hacer contacto con familiares o patrocinadores que los ayudarán a empezar una vida en EU. #immigrants #BorderCrisis https://t.co/kWHiDyQSzX",1440463500128636929,
2021-09-21 23:50:27+00:00,@MarshaBlackburn Oh for Heaven’s sake. The @GOP is now afraid of immigrants spreading COVID. Ye who are purveyors of anti-vaxx propaganda. Truly you have no shame.,@MarshaBlackburn Oh for Heaven’s sake. The @GOP is now afraid of immigrants spreading COVID. Ye who are purveyors of anti-vaxx propaganda. Truly you have no shame.,1440463464313491461,
2021-09-21 23:50:22+00:00,"Everyone one of the Boderpatrol officers on the video treating immigrants brutally as if they’re cattle should face legal consequences. 

This is not in the manual. 

#TheReidOut","Everyone one of the Boderpatrol officers on the video treating immigrants brutally as if they’re cattle should face legal consequences. 

This is not in the manual. 

#TheReidOut",1440463445715939333,
2021-09-21 23:50:02+00:00,"@RepEscobar @scubaemt

The gunman who came to El Paso to kill Hispanics was following trumps rhetoric calling Latinos ""invaders"" immigrants are seeking a better life.","@RepEscobar @scubaemt

The gunman who came to El Paso to kill Hispanics was following trumps rhetoric calling Latinos ""invaders"" immigrants are seeking a better life.",1440463361964081156,
2021-09-21 23:49:55+00:00,Baaaaahhaaaa @ChrisCuomo @CNN @amjoyshow @TheView and all other RACE HUSTLERS are so disgusting exploiting these illegal immigrants to change the narrative. No wonder the MSM are considered lower than worms or non human,Baaaaahhaaaa @ChrisCuomo @CNN @amjoyshow @TheView and all other RACE HUSTLERS are so disgusting exploiting these illegal immigrants to change the narrative. No wonder the MSM are considered lower than worms or non human,1440463331966406659,
2021-09-21 23:49:45+00:00,"One minute, the liberals and Democrats were ignoring the crisis at the border. The next minute the narrative is cruelty to immigrants by horse. The madness doesn't end..","One minute, the liberals and Democrats were ignoring the crisis at the border. The next minute the narrative is cruelty to immigrants by horse. The madness doesn't end..",1440463289842950156,
2021-09-21 23:49:39+00:00,@junkoballz 3) They don't wanna do the hard labor jobs that the immigrants are supposedly taking away from them. 🤦‍♂️🤦‍♂️🤦‍♂️,@junkoballz 3) They don't wanna do the hard labor jobs that the immigrants are supposedly taking away from them. 🤦‍♂️🤦‍♂️🤦‍♂️,1440463265478283269,
2021-09-21 23:49:36+00:00,@CaseyJBortnick @SPECNews1ROC @SPECNews1BUF @SpecNews1Albany @SPECNews1CNY Join the Border Patrol. Whip an immigrant.,@CaseyJBortnick @SPECNews1ROC @SPECNews1BUF @SpecNews1Albany @SPECNews1CNY Join the Border Patrol. Whip an immigrant.,1440463250735333377,
2021-09-21 23:49:15+00:00,@TheTweetOfGod I'll bite.  Why didn't the immigrants cross the bridge when they came to it?,@TheTweetOfGod I'll bite.  Why didn't the immigrants cross the bridge when they came to it?,1440463166102654978,
2021-09-21 23:49:14+00:00,"Biden putting that ham to everybody with black skin, him cutting money from the HBCU is hurting the black immigrants who attend as well as the boule, he’s deported the Haitians &amp; still no agenda for black descendants of American slavery. He’s paying us back alright","Biden putting that ham to everybody with black skin, him cutting money from the HBCU is hurting the black immigrants who attend as well as the boule, he’s deported the Haitians &amp; still no agenda for black descendants of American slavery. He’s paying us back alright",1440463161228816384,
2021-09-21 23:49:05+00:00,Stefanik pushes racist ad that also claims undocumented immigrants are the real insurrectionists https://t.co/6tDRkYRhuW,Stefanik pushes racist ad that also claims undocumented immigrants are the real insurrectionists dailykos.com/stories/2053571,1440463122729357314,
2021-09-21 23:48:59+00:00,"Then why is Biden currently deporting Haitians?

Really neither side cares about immigrant rights.

We accept Cubans so we can push our anti-Cuban / anti-communist narrative in crony capitalist USA.","Then why is Biden currently deporting Haitians?

Really neither side cares about immigrant rights.

We accept Cubans so we can push our anti-Cuban / anti-communist narrative in crony capitalist USA.",1440463096737263621,
2021-09-21 23:48:44+00:00,"These MF on the horses knew they were being videotaped. This is an attempt at making Biden look bad so they can say Trump wasn’t all that bad with the immigrant population. 

#TheReidOut","These MF on the horses knew they were being videotaped. This is an attempt at making Biden look bad so they can say Trump wasn’t all that bad with the immigrant population. 

#TheReidOut",1440463032967057411,
